Frequency (Hz)	Level (dB)
17032.763672	-125.139893
17054.296875	-124.508812
17075.830078	-123.675903
17097.363281	-123.431015
17118.896484	-123.600143
17140.429688	-123.482986
17161.962891	-123.650719
17183.496094	-123.280457
17205.029297	-123.672485
17226.562500	-122.805725
17248.095703	-122.587921
17269.628906	-122.206459
17291.162109	-121.931931
17312.695312	-123.374481
17334.228516	-123.319565
17355.761719	-123.749313
17377.294922	-124.878777
17398.828125	-123.538254
17420.361328	-122.372574
17441.894531	-122.778877
17463.427734	-122.970940
17484.960938	-123.705338
17506.494141	-123.114403
17528.027344	-122.376762
17549.560547	-122.702385
17571.093750	-123.638916
17592.626953	-124.563988
17614.160156	-124.777641
17635.693359	-123.087975
17657.226562	-123.274834
17678.759766	-123.276901
17700.292969	-123.576622
17721.826172	-124.263657
17743.359375	-124.150833
17764.892578	-123.942375
17786.425781	-123.841492
17807.958984	-123.480522
17829.492188	-124.098511
17851.025391	-122.902077
17872.558594	-123.249374
17894.091797	-123.806946
17915.625000	-124.730408
17937.158203	-125.056839
17958.691406	-125.319283
17980.224609	-124.891991
18001.757812	-124.107582
18023.291016	-123.858162
18044.824219	-122.901711
18066.357422	-122.539337
18087.890625	-123.228073
18109.423828	-123.721039
18130.957031	-122.612701
18152.490234	-122.960754
18174.023438	-123.333687
18195.556641	-123.352654
18217.089844	-122.929008
18238.623047	-123.524139
18260.156250	-123.956123
18281.689453	-123.539772
18303.222656	-123.089386
18324.755859	-123.383957
18346.289062	-123.628731
18367.822266	-123.705963
18389.355469	-124.327393
18410.888672	-123.807327
18432.421875	-123.195610
18453.955078	-124.472366
18475.488281	-123.479675
18497.021484	-123.809776
18518.554688	-123.822189
18540.087891	-123.754494
18561.621094	-124.606781
18583.154297	-123.587860
18604.687500	-124.301231
18626.220703	-124.027931
18647.753906	-123.037766
18669.287109	-123.413406
18690.820312	-123.544060
18712.353516	-123.716080
18733.886719	-123.523300
18755.419922	-122.019714
18776.953125	-122.314308
18798.486328	-122.239861
18820.019531	-122.737190
18841.552734	-123.154999
18863.085938	-123.665413
18884.619141	-123.764252
18906.152344	-123.298790
18927.685547	-123.500801
18949.218750	-123.846756
18970.751953	-122.977097
18992.285156	-124.859680
19013.818359	-124.862984
19035.351562	-123.104996
19056.884766	-123.154411
19078.417969	-123.968849
19099.951172	-123.704430
19121.484375	-122.867531
19143.017578	-122.870224
19164.550781	-123.871689
19186.083984	-123.410706
19207.617188	-122.689819
19229.150391	-123.802895
19250.683594	-123.602394
19272.216797	-123.233276
19293.750000	-123.546928
19315.283203	-124.919357
19336.816406	-124.654884
19358.349609	-123.775597
19379.882812	-124.808968
19401.416016	-124.966721
19422.949219	-124.122864
19444.482422	-124.429314
19466.015625	-123.911224
19487.548828	-123.686966
19509.082031	-123.793037
19530.615234	-123.273766
19552.148438	-123.463028
19573.681641	-123.890358
19595.214844	-123.836220
19616.748047	-124.722290
19638.281250	-124.120201
19659.814453	-124.139397
19681.347656	-124.273003
19702.880859	-123.463242
19724.414062	-124.068291
19745.947266	-123.217911
19767.480469	-122.356735
19789.013672	-122.807114
19810.546875	-123.210999
19832.080078	-123.878395
19853.613281	-123.405060
19875.146484	-122.143044
19896.679688	-122.297867
19918.212891	-123.758186
19939.746094	-124.039909
19961.279297	-123.588272
19982.812500	-122.849861
20004.345703	-122.457497
20025.878906	-122.410362
20047.412109	-123.571449
20068.945312	-123.135811
20090.478516	-123.566513
20112.011719	-123.249245
20133.544922	-122.427086
20155.078125	-123.268257
20176.611328	-123.360214
20198.144531	-123.634781
20219.677734	-123.760727
20241.210938	-123.142418
20262.744141	-123.076286
20284.277344	-124.305725
20305.810547	-123.627258
20327.343750	-122.993790
20348.876953	-123.263725
20370.410156	-122.948631
20391.943359	-122.991570
20413.476562	-122.615501
20435.009766	-123.781181
20456.542969	-124.592064
20478.076172	-124.456604
20499.609375	-124.417473
20521.142578	-124.133591
20542.675781	-122.774391
20564.208984	-123.723801
20585.742188	-124.132935
20607.275391	-123.840347
20628.808594	-123.735817
20650.341797	-124.494759
20671.875000	-125.084335
20693.408203	-123.612381
20714.941406	-122.950417
20736.474609	-122.841980
20758.007812	-123.800507
20779.541016	-123.571182
20801.074219	-123.969124
20822.607422	-123.300819
20844.140625	-122.375916
20865.673828	-122.558212
20887.207031	-123.280312
20908.740234	-123.128235
20930.273438	-122.488785
20951.806641	-122.473862
20973.339844	-123.494926
20994.873047	-123.529182
21016.406250	-123.142067
21037.939453	-122.747169
21059.472656	-123.177315
21081.005859	-123.499313
21102.539062	-123.789177
21124.072266	-122.598198
21145.605469	-123.025558
21167.138672	-123.786972
21188.671875	-123.936058
21210.205078	-124.225662
21231.738281	-124.914658
21253.271484	-123.705391
21274.804688	-123.664673
21296.337891	-123.722511
21317.871094	-123.524933
21339.404297	-123.684845
21360.937500	-123.445518
21382.470703	-123.705444
21404.003906	-123.477547
21425.537109	-124.027626
21447.070312	-123.194122
21468.603516	-123.610985
21490.136719	-123.827934
21511.669922	-123.441803
21533.203125	-123.053444
21554.736328	-123.150002
21576.269531	-122.881683
21597.802734	-122.876244
21619.335938	-122.920692
21640.869141	-123.660187
21662.402344	-123.619041
21683.935547	-123.355690
21705.468750	-123.322227
21727.001953	-123.349503
21748.535156	-124.933441
21770.068359	-123.008102
21791.601562	-123.032791
21813.134766	-124.121620
21834.667969	-124.507851
21856.201172	-123.426712
21877.734375	-124.104424
21899.267578	-124.403381
21920.800781	-123.202423
21942.333984	-122.824471
21963.867188	-123.509575
21985.400391	-123.431404
22006.933594	-123.552948
22028.466797	-123.092094
