Frequency (Hz)	Level (dB)
14061.181641	-96.934998
14082.714844	-97.573647
14104.248047	-103.605202
14125.781250	-104.160057
14147.314453	-102.201729
14168.847656	-99.792503
14190.380859	-99.760757
14211.914062	-100.077614
14233.447266	-98.717216
14254.980469	-96.889069
14276.513672	-97.991615
14298.046875	-99.083168
14319.580078	-99.273071
14341.113281	-98.620850
14362.646484	-98.129387
14384.179688	-100.785385
14405.712891	-105.990845
14427.246094	-106.102135
14448.779297	-105.450249
14470.312500	-104.579857
14491.845703	-104.838142
14513.378906	-106.643089
14534.912109	-106.910934
14556.445312	-105.477516
14577.978516	-99.345741
14599.511719	-99.062576
14621.044922	-100.270096
14642.578125	-98.649048
14664.111328	-98.949699
14685.644531	-100.139107
14707.177734	-98.047226
14728.710938	-98.158577
14750.244141	-101.014732
14771.777344	-103.434334
14793.310547	-102.818489
14814.843750	-101.544449
14836.376953	-101.154823
14857.910156	-100.140244
14879.443359	-99.334724
14900.976562	-99.460106
14922.509766	-99.762642
14944.042969	-98.489120
14965.576172	-97.927132
14987.109375	-98.441879
15008.642578	-98.558815
15030.175781	-96.356857
15051.708984	-95.806206
15073.242188	-94.669861
15094.775391	-92.997154
15116.308594	-92.301170
15137.841797	-94.417488
15159.375000	-99.130463
15180.908203	-99.539421
15202.441406	-98.887657
15223.974609	-100.034615
15245.507812	-98.095009
15267.041016	-96.943253
15288.574219	-98.588913
15310.107422	-100.231972
15331.640625	-101.051964
15353.173828	-100.307953
15374.707031	-98.380173
15396.240234	-100.895187
15417.773438	-103.546654
15439.306641	-100.982506
15460.839844	-97.555191
15482.373047	-98.537308
15503.906250	-105.295570
15525.439453	-105.623398
15546.972656	-103.778969
15568.505859	-104.050705
15590.039062	-101.498894
15611.572266	-100.511757
15633.105469	-99.604454
15654.638672	-99.060951
15676.171875	-99.851166
15697.705078	-100.918411
15719.238281	-105.911125
15740.771484	-105.134567
15762.304688	-101.304176
15783.837891	-99.137001
15805.371094	-101.092010
15826.904297	-101.024559
15848.437500	-99.132011
15869.970703	-100.400780
15891.503906	-97.258881
15913.037109	-99.929749
15934.570312	-94.974777
15956.103516	-93.951508
15977.636719	-97.800232
15999.169922	-98.159485
16020.703125	-95.410934
16042.236328	-96.650940
16063.769531	-96.049805
16085.302734	-95.892769
16106.835938	-95.934570
16128.369141	-101.425468
16149.902344	-100.160370
16171.435547	-98.913826
16192.968750	-102.007713
16214.501953	-101.648804
16236.035156	-100.364563
16257.568359	-99.136398
16279.101562	-99.883698
16300.634766	-109.529541
16322.167969	-101.167397
16343.701172	-102.909149
16365.234375	-101.927200
16386.767578	-102.167206
16408.300781	-101.784233
16429.833984	-101.617683
16451.367188	-101.992447
16472.900391	-106.573952
16494.433594	-104.048721
16515.966797	-106.495789
16537.500000	-108.685013
16559.033203	-115.232811
16580.566406	-114.761116
16602.099609	-108.428123
16623.632812	-106.889725
16645.166016	-107.110512
16666.699219	-105.796440
16688.232422	-103.624863
16709.765625	-99.926888
16731.298828	-99.865662
16752.832031	-106.134293
16774.365234	-101.397285
16795.898438	-103.793793
16817.431641	-107.691727
16838.964844	-105.321686
16860.498047	-107.167107
16882.031250	-115.349487
16903.564453	-122.576363
16925.097656	-122.841331
16946.630859	-123.025803
16968.164062	-124.101494
16989.697266	-123.759865
17011.230469	-122.741539
17032.763672	-122.685951
17054.296875	-122.980759
17075.830078	-123.404427
17097.363281	-123.936882
17118.896484	-124.167221
17140.429688	-123.830307
17161.962891	-123.118752
17183.496094	-122.727692
17205.029297	-123.383034
17226.562500	-123.829391
17248.095703	-123.499985
17269.628906	-123.024513
17291.162109	-123.678772
17312.695312	-123.799576
17334.228516	-124.058784
17355.761719	-124.647499
17377.294922	-124.420494
17398.828125	-123.896957
17420.361328	-122.192055
17441.894531	-122.489182
17463.427734	-122.811050
17484.960938	-123.649994
17506.494141	-124.233093
17528.027344	-123.541161
17549.560547	-123.518784
17571.093750	-123.854774
17592.626953	-124.106392
17614.160156	-123.163597
17635.693359	-122.962189
17657.226562	-123.444542
17678.759766	-124.089340
17700.292969	-124.156769
17721.826172	-123.475845
17743.359375	-122.858871
17764.892578	-123.184669
17786.425781	-122.843819
17807.958984	-122.653862
17829.492188	-123.452141
17851.025391	-123.763435
17872.558594	-122.906853
17894.091797	-122.717613
17915.625000	-123.549789
17937.158203	-123.864876
17958.691406	-123.739052
17980.224609	-123.571724
18001.757812	-123.646538
18023.291016	-123.526558
18044.824219	-123.678909
18066.357422	-123.806290
18087.890625	-124.652069
18109.423828	-123.485146
18130.957031	-123.071411
18152.490234	-122.879745
18174.023438	-122.342743
18195.556641	-113.373390
18217.089844	-104.227959
18238.623047	-100.460823
18260.156250	-103.110260
18281.689453	-105.771820
18303.222656	-105.691788
18324.755859	-105.687553
18346.289062	-103.071854
18367.822266	-96.275757
18389.355469	-97.270294
18410.888672	-100.448112
18432.421875	-103.227158
18453.955078	-101.504761
18475.488281	-104.125542
18497.021484	-103.634758
18518.554688	-104.365204
18540.087891	-102.895279
18561.621094	-102.378052
18583.154297	-110.413155
18604.687500	-120.921951
18626.220703	-122.842407
18647.753906	-122.534157
18669.287109	-121.733490
18690.820312	-123.143120
18712.353516	-123.268883
18733.886719	-123.990852
18755.419922	-124.379005
18776.953125	-123.201790
18798.486328	-123.383308
18820.019531	-123.444237
18841.552734	-123.650215
18863.085938	-124.276299
18884.619141	-123.272278
18906.152344	-122.569740
18927.685547	-123.245766
18949.218750	-123.740791
18970.751953	-122.977013
18992.285156	-123.038124
19013.818359	-124.595322
19035.351562	-122.656242
19056.884766	-122.940331
19078.417969	-122.747101
19099.951172	-122.978638
19121.484375	-123.344803
19143.017578	-123.483788
19164.550781	-123.239601
19186.083984	-123.875679
19207.617188	-123.980637
19229.150391	-123.190804
19250.683594	-123.862732
19272.216797	-124.391747
19293.750000	-123.269310
19315.283203	-123.940018
19336.816406	-123.063095
19358.349609	-123.500114
19379.882812	-123.906136
19401.416016	-122.753563
19422.949219	-122.386925
19444.482422	-123.188751
19466.015625	-123.726982
19487.548828	-123.974487
19509.082031	-123.830093
19530.615234	-122.791862
19552.148438	-124.051414
19573.681641	-123.705383
19595.214844	-124.660042
19616.748047	-125.237595
19638.281250	-124.163025
19659.814453	-123.621643
19681.347656	-123.297371
19702.880859	-122.585220
19724.414062	-123.770813
19745.947266	-123.713470
19767.480469	-123.019051
19789.013672	-123.713669
19810.546875	-123.453255
19832.080078	-123.405037
19853.613281	-123.899963
19875.146484	-123.038353
19896.679688	-122.336708
19918.212891	-122.646484
19939.746094	-122.427795
19961.279297	-122.577957
19982.812500	-123.924973
20004.345703	-124.472908
20025.878906	-124.455704
20047.412109	-123.715240
20068.945312	-123.122414
20090.478516	-123.241409
20112.011719	-123.043777
20133.544922	-123.611908
20155.078125	-123.578575
20176.611328	-123.139442
20198.144531	-123.259071
20219.677734	-123.586227
20241.210938	-124.218887
20262.744141	-123.399651
20284.277344	-122.989159
20305.810547	-123.008614
20327.343750	-122.574287
20348.876953	-122.857780
20370.410156	-122.743523
20391.943359	-123.636421
20413.476562	-124.210953
20435.009766	-123.997475
20456.542969	-122.459450
20478.076172	-122.820503
20499.609375	-123.379150
20521.142578	-123.885071
20542.675781	-123.767159
20564.208984	-123.788628
20585.742188	-124.150185
20607.275391	-123.683846
20628.808594	-123.353416
20650.341797	-123.207687
20671.875000	-123.995583
20693.408203	-125.102989
20714.941406	-124.054588
20736.474609	-123.673775
20758.007812	-122.909149
20779.541016	-122.787804
20801.074219	-123.839806
20822.607422	-123.592995
20844.140625	-123.744385
20865.673828	-123.852661
20887.207031	-123.860634
20908.740234	-123.558044
20930.273438	-122.975517
20951.806641	-123.475098
20973.339844	-122.865448
20994.873047	-123.256989
21016.406250	-123.848930
21037.939453	-123.841827
21059.472656	-123.558601
21081.005859	-123.253914
21102.539062	-122.971870
21124.072266	-124.024826
21145.605469	-123.452568
21167.138672	-123.460381
21188.671875	-123.287720
21210.205078	-123.869942
21231.738281	-122.185081
21253.271484	-121.875359
21274.804688	-122.830666
21296.337891	-123.690292
21317.871094	-123.388702
21339.404297	-123.096573
21360.937500	-122.533165
21382.470703	-123.961433
21404.003906	-123.856567
21425.537109	-123.599297
21447.070312	-123.447433
21468.603516	-123.159477
21490.136719	-123.301804
21511.669922	-123.648422
21533.203125	-123.399689
21554.736328	-122.914429
21576.269531	-124.124512
21597.802734	-123.829056
21619.335938	-123.778809
21640.869141	-122.754601
21662.402344	-123.188171
21683.935547	-124.461090
21705.468750	-123.411819
21727.001953	-123.157219
21748.535156	-122.640419
21770.068359	-123.949120
21791.601562	-123.680344
21813.134766	-123.014977
21834.667969	-124.042854
21856.201172	-123.027718
21877.734375	-123.418800
21899.267578	-123.820259
21920.800781	-122.795059
21942.333984	-123.594719
21963.867188	-123.601295
21985.400391	-122.784714
22006.933594	-122.665863
22028.466797	-123.941475
